CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
1909,CAROLINA AUGUSTA DA COSTA GALVAO PROFESSORA,ANOS INICIAIS,CAROLINAAUGUSTACOSTAGALVAOA,CENTRO SUL,4.85,2018,URBANA,-46.5880394,-23.58493042
3311,ANDRE NUNES JUNIOR,ANOS INICIAIS,ANENUNES,LESTE 3,4.85,2018,URBANA,-46.47447559,-23.62935527
3323,RITA PINTO DE ARAUJO PROFESSORA,ANOS INICIAIS,RITAPINTOARAUJOA,LESTE 3,4.85,2018,URBANA,-46.42409897,-23.61940002
39469,SERAPHINA RENZI MARTELLO,ANOS INICIAIS,SERAPHINARENZIMARTELLO,GUARULHOS NORTE,4.85,2018,RURAL,-46.42338181,-23.35917091
43321,JOAO DE MELO MACEDO,ANOS INICIAIS,JOAOMELOMACEDO,DIADEMA,4.85,2018,URBANA,-46.6117,-23.6687
48781,ULYSSES SANCHES RAMIRES PROF,ANOS INICIAIS,ULYSSESSANCHESRAMIRES,CAIEIRAS,4.85,2018,URBANA,-46.75590134,-23.26569939
906955,EDSON LUIZ RIBEIRO LUZIA PROFESSOR,ANOS INICIAIS,EDSONLUIZRIBEIROLUZIA,LESTE 1,4.85,2018,URBANA,-46.44602966,-23.52569008
103,JOAO BOEMER JARDIM PROFESSOR,ANOS INICIAIS,JOAOBOEMERJARDIM,NORTE 1,4.84,2018,URBANA,-46.67359924,-23.46120071
25288,SALVADOR FILARDI,ANOS INICIAIS,SALVADORFILARDI,BAURU,4.84,2018,URBANA,-49.1203,-22.3132
48483,ULISSES VICTOR GERVASIO PROFESSOR,ANOS INICIAIS,ULISSESVICTORGERVASIO,MAUA,4.84,2018,URBANA,-46.46450043,-23.65699959
352573,CONJUNTO HABITACIONAL CARRAOZINHO III,ANOS INICIAIS,CONJUNTOHABITACIONALCARRAOZINHOIII,LESTE 3,4.84,2018,URBANA,-46.45526123,-23.60810089
909051,LOURENCO ZANELATTI,ANOS INICIAIS,LOURENCOZANELATTI,LESTE 4,4.84,2018,URBANA,-46.4822998,-23.59090042
563146,VILA ESPERANCA,ANOS INICIAIS,VILAESRANCA,CAMPINAS LESTE,4.83,2018,URBANA,-47.10689926,-22.84639931
902500,FRANCISCO ALVES MOURAO PROFESSOR,ANOS INICIAIS,FRANCISCOALVESMOURAO,SUL 1,4.83,2018,URBANA,-46.65845108,-23.71052551
906190,FRANCISCO MIGNONE,ANOS INICIAIS,FRANCISCOMIGNONE,LESTE 4,4.83,2018,URBANA,-46.45280075,-23.58399963
908400,OSWALDO WALDER PROFESSOR,ANOS INICIAIS,OSWALDOWALDER,CENTRO OESTE,4.83,2018,URBANA,-46.793,-23.5824
909750,MARILENE TEREZINHA LONGHIM,ANOS INICIAIS,MARILENETEREZINHALONGHIM,SAO CARLOS,4.83,2018,URBANA,-47.87392044,-22.0021801
912013,JULIA RIBEIRO BRETAS PROFA,ANOS INICIAIS,JULIARIBEIROBRETASA,APIAI,4.83,2018,RURAL,-48.93067932,-24.46565056
914800,ADALBERTO MECCA SAMPAIO PROFESSOR,ANOS INICIAIS,ADALBERTOMECCASAMPAIO,CARAPICUIBA,4.83,2018,URBANA,-46.82584,-23.57003975
919093,VILA SANTA LUZIA,ANOS INICIAIS,VILASANTALUZIA,CARAPICUIBA,4.83,2018,URBANA,-46.84170151,-23.53549957
37059,HUMBERTO DANTAS,ANOS INICIAIS,HUMBERTODANTAS,LESTE 3,4.82,2018,URBANA,-46.41569901,-23.54910088
37400,OSWALD DE ANDRADE,ANOS INICIAIS,OSWALDANADE,SUL 2,4.82,2018,URBANA,-46.76021957,-23.69219971
41695,GUILHERME GIORGI COMENDADOR,ANOS INICIAIS,GUILHERMEGIORGICOMENDADOR,LESTE 5,4.82,2018,URBANA,-46.5095034,-23.58626625
924027,NEIVA DE LOURDES ANDRADE PROFESSORA,ANOS INICIAIS,NEIVALOURDESANADEA,SUL 3,4.82,2018,URBANA,-46.7044,-23.7546
5241,PAULO OCTAVIO DE AZEVEDO PROFESSOR,ANOS INICIAIS,PAULOOCTAVIOAZEVEDO,SUL 2,4.81,2018,URBANA,-46.73826981,-23.67977905
44350,SAMUEL KLABIN,ANOS INICIAIS,SAMUELKLABIN,CENTRO OESTE,4.81,2018,URBANA,-46.76549911,-23.56739998
46218,JOSE BARBOSA DE ALMEIDA PROFESSOR,ANOS INICIAIS,JOSEBARBOSAALMEIDA,NORTE 1,4.81,2018,URBANA,-46.7092514,-23.46940994
904348,MARTINHO DA SILVA,ANOS INICIAIS,MARTINHOSILVA,SUL 2,4.81,2018,URBANA,-46.75983047,-23.67425919
911203,ADELINO CHUBA GUIMARO PROFESSOR,ANOS INICIAIS,ADELINOCHUBAGUIMARO,SANTO ANASTACIO,4.81,2018,URBANA,-52.12609863,-21.78875923
921117,ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR,ANOS INICIAIS,ANTONIOPADUAPASCHOALGODOY,MAUA,4.8,2018,URBANA,-46.3629,-23.7048
924349,CAMPO GRANDE II,ANOS INICIAIS,CAMPOGRANDEII,CAMPINAS OESTE,4.8,2018,URBANA,-47.18886948,-22.95181084
35609,HUMBERTO ALFREDO PUCCA PROFESSOR,ANOS INICIAIS,HUMBERTOALFREDOPUCCA,SUL 2,4.79,2018,URBANA,-46.7734108,-23.68022919
41142,THIMOTEO VAN DEN BROECK FREI,ANOS INICIAIS,THIMOTEOVANDENBROECKFREI,MOGI DAS CRUZES,4.79,2018,URBANA,-46.21279907,-23.55690002
191309,LUIS TADEU FACION PROFESSOR,ANOS INICIAIS,LUISTADEUFACION,CAMPINAS OESTE,4.79,2018,URBANA,-47.1374569,-22.87224866
916535,ROGER JULES DE CARVALHO MANGE,ANOS INICIAIS,ROGERJULESCARVALHOMANGE,LESTE 2,4.79,2018,URBANA,-46.37350082,-23.50189972
33637,RUTH MAMEDE DE GODOY PROFA,ANOS INICIAIS,RUTHMAMEDEGODOYA,MARILIA,4.78,2018,RURAL,-49.97776413,-21.9962883
37473,SAMUEL MORSE PROFESSOR,ANOS INICIAIS,SAMUELMORSE,SUL 2,4.78,2018,URBANA,-46.7903595,-23.72841072
912190,PAULO TAPAJOS,ANOS INICIAIS,PAULOTAPAJOS,MOGI DAS CRUZES,4.78,2018,RURAL,-46.09349823,-23.67690086
3128,DECIO FERRAZ ALVIM PROFESSOR DOUTOR,ANOS INICIAIS,DECIOFERRAZALVIM,LESTE 3,4.77,2018,URBANA,-46.46260071,-23.62070084
7473,RAUL SADDI,ANOS INICIAIS,RAULSADDI,DIADEMA,4.77,2018,URBANA,-46.63550186,-23.69029999
18119,CECILIA PEREIRA PROFESSORA,ANOS INICIAIS,CECILIAREIRAA,CAMPINAS LESTE,4.77,2018,URBANA,-47.0343,-22.915
2999,SHINQUICHI AGARI,ANOS INICIAIS,SHINQUICHIAGARI,LESTE 2,4.76,2018,URBANA,-46.42155075,-23.50139046
3098,ASCANIO DE AZEVEDO CASTILHO PROF,ANOS INICIAIS,ASCANIOAZEVEDOCASTILHO,LESTE 4,4.76,2018,URBANA,-46.4740735,-23.5571765
73,JULIO DE FARIA E SOUZA PROFESSOR,ANOS INICIAIS,JULIOFARIASOUZA,NORTE 1,4.75,2018,URBANA,-46.67404543,-23.4676003
1582,DOMINGOS FAUSTINO SARMIENTO,ANOS INICIAIS,INGOSFAUSTINOSARMIENTO,LESTE 5,4.75,2018,URBANA,-46.60578918,-23.54223061
3189,ALFREDO MACHADO PEDROSA PROF,ANOS INICIAIS,ALFREDOMACHADOOSA,LESTE 4,4.75,2018,URBANA,-46.48252869,-23.60128975
35385,ELMANO FERREIRA VELOSO,ANOS INICIAIS,ELMANOFERREIRAVELOSO,SAO JOSE DOS CAMPOS,4.75,2018,URBANA,-45.92419815,-23.25250053
35580,SALGADO FILHO MINISTRO,ANOS INICIAIS,SALGADOFILHO,SUL 1,4.75,2018,URBANA,-46.65628815,-23.68251038
35725,MARIA HILDA ORNELAS DE OLIVEIRA PROFESSORA,ANOS INICIAIS,MARIAHILDAORNELASOLIVEIRAA,GUARULHOS SUL,4.75,2018,URBANA,-46.43841934,-23.47117996
65785,MARIA DE LOURDES BORDINI PROFESSORA,ANOS INICIAIS,MARIALOURDESBORDINIA,CAMPINAS LESTE,4.75,2018,URBANA,-47.14662933,-22.84872055
901748,AMADOR E CATHARINA SAPORITO AUGUSTO,ANOS INICIAIS,AMADORCATHARINASAPORITOAUGUSTO,SUL 1,4.75,2018,URBANA,-46.76211166,-23.62140083
901799,HERMINIO SACCHETTA,ANOS INICIAIS,HERMINIOSACCHETTA,SUL 3,4.75,2018,URBANA,-46.67031166,-23.81557239
902718,JOAO CASTELLANO PROFESSOR,ANOS INICIAIS,JOAOCASTELLANO,LESTE 3,4.75,2018,URBANA,-46.43672943,-23.57602119
902895,ITIRO MUTO,ANOS INICIAIS,ITIROMUTO,SUL 3,4.75,2018,URBANA,-46.6901,-23.7286
18533,31 DE MARCO,ANOS INICIAIS,31MARCO,CAMPINAS LESTE,4.74,2018,URBANA,-47.10770035,-22.85320091
46061,ANTONIO AGGIO,ANOS INICIAIS,ANTONIOAGGIO,SUL 2,4.74,2018,URBANA,-46.74457932,-23.68498039
50436,PARQUE VITORIA IV,ANOS INICIAIS,PARQUEVITORIAIV,CAIEIRAS,4.74,2018,URBANA,-46.69852066,-23.32509995
433615,CARLOS ESTEVAM ALDO MARTINS PROFESSOR,ANOS INICIAIS,CARLOSESTEVAMALDOMARTINS,CENTRO SUL,4.74,2018,URBANA,-46.5951163,-23.6236924
905495,JOSE DOS REIS PONTES,ANOS INICIAIS,JOSEDOSREISPONTES,SAO JOAO DA BOA VISTA,4.74,2018,URBANA,-46.7631,-22.1911
925202,VILA NOVA CURUCA UNIDADE II,ANOS INICIAIS,VILANOVACURUCAUNIDADEII,LESTE 2,4.74,2018,URBANA,-46.42022146,-23.51761968
39391,REGINA MIRANDA BRANT DE CARVALHO PROFA,ANOS INICIAIS,REGINAMIRANDABRANTCARVALHOA,SUL 3,4.73,2018,URBANA,-46.70637894,-23.90814972
902639,JOAO CAMARGO PROF,ANOS INICIAIS,JOAOCAMARGO,LESTE 4,4.73,2018,URBANA,-46.4773947,-23.6064625
906165,CLOVIS RENE CALABREZ PROF,ANOS INICIAIS,CLOVISRENECALABREZ,LESTE 2,4.73,2018,URBANA,-46.3993187,-23.53244019
917035,ZILDA DOMINGOS DE OLIVEIRA,ANOS INICIAIS,ZILDAINGOSOLIVEIRA,CARAPICUIBA,4.73,2018,URBANA,-46.82534409,-23.52607918
9660,ESMERALDA BECKER FREIRE DE CARVALHO PROFESSORA,ANOS INICIAIS,ESMERALDABECKERFREIRECARVALHOA,CARAPICUIBA,4.72,2018,URBANA,-46.83369827,-23.5720005
38866,SYLVIA NOEMIA DE ALBUQUERQUE MARTINS PROFA,ANOS INICIAIS,SYLVIANOEMIAALBUQUERQUEMARTINSA,APIAI,4.72,2018,URBANA,-48.84465027,-24.4952507
43205,JARDIM SAO FRANCISCO,ANOS INICIAIS,JARDIMSAOFRANCISCO,ASSIS,4.72,2018,URBANA,-50.37799835,-22.74539948
48677,INDIANA ZUYCHER SIMOES DE JESUS PROFESSORA,ANOS INICIAIS,INDIANAZUYCHERSIMOESJESUSA,LESTE 3,4.72,2018,URBANA,-46.43553162,-23.5413208
296740,MIGUEL ARRAES GOVERNADOR,ANOS INICIAIS,MIGUELARRAESGONADOR,SUL 1,4.72,2018,URBANA,-46.72373962,-23.61590958
907212,CARLOS ROBERTO GUARIENTO PROFESSOR,ANOS INICIAIS,CARLOSROBERTOGUARIENTO,MAUA,4.72,2018,URBANA,-46.35960007,-23.73719978
37060,ROCCA DORDALL,ANOS INICIAIS,ROCCADORDALL,LESTE 3,4.71,2018,URBANA,-46.4182,-23.5536
917503,MARLENE ADUA FORTUNATO PROFESSORA,ANOS INICIAIS,MARLENEADUAFORTUNATOA,SUL 3,4.71,2018,URBANA,-46.6756,-23.7803
923667,EVANDRO CAVALCANTI LINS E SILVA,ANOS INICIAIS,EVANOCAVALCANTILINSSILVA,SUL 3,4.71,2018,URBANA,-46.6810112,-23.73974991
27376,JOSE ANTONIO DE MENDONCA,ANOS INICIAIS,JOSEANTONIOMENDONCA,JOSE BONIFACIO,4.7,2018,URBANA,-49.6885,-21.0578
268276,ROQUE THEOPHILO,ANOS INICIAIS,ROQUETHEOPHILO,LESTE 3,4.7,2018,URBANA,-46.40031052,-23.58098984
904867,INES BREGA CORDEIRO PROFESSORA,ANOS INICIAIS,INESBREGACORDEIROA,LESTE 3,4.7,2018,URBANA,-46.41569901,-23.54585075
8345,HOMERO THON,ANOS INICIAIS,HOMEROTHON,SANTO ANDRE,4.69,2018,URBANA,-46.497492,-23.6703999
39214,MAXIMO RIBEIRO NUNES PROFESSOR,ANOS INICIAIS,MAXIMORIBEIRONUNES,LESTE 5,4.69,2018,URBANA,-46.57357025,-23.5121994
902226,SHIRO KYONO DEPUTADO,ANOS INICIAIS,SHIROKYONO,LESTE 4,4.69,2018,URBANA,-46.5041008,-23.60549927
908630,OLIVEIRA RIBEIRO NETO,ANOS INICIAIS,OLIVEIRARIBEIRONETO,CARAPICUIBA,4.69,2018,URBANA,-46.8363,-23.5658
5061,ZULMIRA CAVALHEIRO FAUSTINO DONA,ANOS INICIAIS,ZULMIRACAVALHEIROFAUSTINO,SUL 2,4.68,2018,URBANA,-46.73291016,-23.64563942
7407,ANTONIO BRANCO RODRIGUES JUNIOR PROFESSOR,ANOS INICIAIS,ANTONIOBRANCOROIGUES,DIADEMA,4.68,2018,URBANA,-46.58269882,-23.67449951
24120,EDGARDO CAJADO DOUTOR,ANOS INICIAIS,EDGARDOCAJADO,RIBEIRAO PRETO,4.68,2018,URBANA,-47.8275528,-21.15489388
477977,JARDIM MARIA SAMPAIO II,ANOS INICIAIS,JARDIMMARIASAMPAIOII,SUL 1,4.68,2018,URBANA,-46.78622055,-23.6439991
902536,MOACYR DE CASTRO FERRAZ PROFESSOR,ANOS INICIAIS,MOACYRCASTROFERRAZ,SUL 1,4.68,2018,URBANA,-46.76985168,-23.64723969
925500,FLORESTAN FERNANDES,ANOS INICIAIS,FLORESTANFERNANDES,NORTE 1,4.68,2018,URBANA,-46.74860001,-23.40099907
7158,HELENA ZERRENNER,ANOS INICIAIS,HELENAZERRENNER,SUZANO,4.67,2018,RURAL,-46.30324173,-23.68498039
38490,CELESTINO BOURROUL PROFESSOR,ANOS INICIAIS,ESTINOBOURROUL,SANTO ANDRE,4.67,2018,URBANA,-46.50189972,-23.71229935
284324,BELIZE,ANOS INICIAIS,BELIZE,LESTE 3,4.67,2018,URBANA,-46.41944885,-23.59464073
267971,JARDIM DOM ANGELICO,ANOS INICIAIS,JARDIMANGELICO,LESTE 3,4.66,2018,URBANA,-46.38127136,-23.58659172
268297,LUCY FRANCO KOWALSKI PROFESSORA,ANOS INICIAIS,LUCYFRANCOKOWALSKIA,SUZANO,4.66,2018,URBANA,-46.32860184,-23.5428009
902925,CALHIM MANOEL ABUD,ANOS INICIAIS,CALHIMMANOELABUD,SUL 3,4.66,2018,URBANA,-46.702,-23.6855
915105,BAIRRO DO TOME,ANOS INICIAIS,BAIRROTOME,ITARARE,4.66,2018,RURAL,-49.27264023,-23.81566048
4085,CLORINDA DANTI PROFESSORA,ANOS INICIAIS,CLORINDADANTIA,CENTRO OESTE,4.65,2018,URBANA,-46.7405014,-23.57049942
36808,ANTONIO DE OLIVEIRA CAMARGO PROFESSOR,ANOS INICIAIS,ANTONIOOLIVEIRACAMARGO,LESTE 1,4.64,2018,URBANA,-46.48236084,-23.52182961
902287,IRMA CHARLITA,ANOS INICIAIS,CHARLITA,SUL 3,4.64,2018,URBANA,-46.6803,-23.7528
903401,LIZETE PAULINO TEIXEIRA PROFA,ANOS INICIAIS,LIZETEPAULINOTEIXEIRAA,FRANCA,4.64,2018,URBANA,-47.40110016,-20.49959946
905975,MARCIA NUTI MOLINA,ANOS INICIAIS,MARCIANUTIMOLINA,TUPA,4.64,2018,URBANA,-50.74417877,-21.92406082
923285,NANCY DE OLIVEIRA FIDALGO PROFA,ANOS INICIAIS,NANCYOLIVEIRAFIDALGOA,LESTE 2,4.64,2018,URBANA,-46.42523956,-23.52485085
40617,DERVILLE ALLEGRETTI DEPUTADO,ANOS INICIAIS,DERVILLEALLEGRETTI,CARAPICUIBA,4.63,2018,URBANA,-46.82899857,-23.54450035
