CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
39251,CARLOS HENRIQUE LIBERALLI PROFESSOR,ENSINO MEDIO,CARLOSHENRIQUELIBERALLI,LESTE 3,1.34,2018,URBANA,-46.4473773,-23.6255264
47089,IZOLINA PATROCINIO DE LIMA PROFESSORA,ENSINO MEDIO,IZOLINAPATROCINIOLIMAA,BRAGANCA PAULISTA,1.34,2018,RURAL,-46.64110688,-23.09060131
49013,MANOEL AUGUSTO VIEIRA NETO DESEMBARGADOR,ENSINO MEDIO,MANOELAUGUSTOVIEIRANETO,ITAPEVI,1.34,2018,URBANA,-46.91421127,-23.54306984
352585,BOM PASTOR II,ENSINO MEDIO,BOMII,GUARULHOS NORTE,1.34,2018,URBANA,-46.52214813,-23.39793015
909221,MARIA DE LOURDES TEIXEIRA,ENSINO MEDIO,MARIALOURDESTEIXEIRA,CARAPICUIBA,1.34,2018,URBANA,-46.84339905,-23.55290031
916754,PEDRO GERALDO COSTA DEPUTADO,ENSINO MEDIO,OGERALDOCOSTA,LESTE 2,1.34,2018,URBANA,-46.38973688,-23.54608894
4686,PEROLA BYINGTON DONA,ENSINO MEDIO,ROLABYINGTON,SUL 1,1.33,2018,URBANA,-46.64208984,-23.66304016
32943,ZULENKA RAPCHAN PROFESSORA,ENSINO MEDIO,ZULENKARAPCHANA,MIRANTE DO PARANAPANEMA,1.33,2018,URBANA,-51.83480404,-22.21427966
910181,MARIO MARTINS PEREIRA,ENSINO MEDIO,MARIOMARTINSREIRA,ITAQUAQUECETUBA,1.33,2018,URBANA,-46.28900146,-23.47380066
915592,HUGO PENTEADO TEIXEIRA,ENSINO MEDIO,HUGONTEADOTEIXEIRA,CAMPINAS OESTE,1.33,2018,URBANA,-47.20042801,-22.95915413
920277,RUY DE MELLO JUNQUEIRA,ENSINO MEDIO,RUYMELLOJUNQUEIRA,LESTE 3,1.33,2018,URBANA,-46.4090004,-23.58469963
925640,CELSO AUGUSTO DANIEL PREFEITO ENGENHEIRO,ENSINO MEDIO,SOAUGUSTODANIEL,SANTO ANDRE,1.33,2018,URBANA,-46.5011832,-23.7004044
35592,FRANCISCO ANTONIO MARTINS JUNIOR PROFESSOR,ENSINO MEDIO,FRANCISCOANTONIOMARTINS,SUL 2,1.32,2018,URBANA,-46.78071976,-23.68186951
48719,CICERO CANUTO DE LIMA PASTOR,ENSINO MEDIO,CICEROCANUTOLIMA,SUL 2,1.32,2018,URBANA,-46.77772903,-23.68806076
923072,ISABEL FERREIRA DA SILVA PROFESSORA BELINHA,ENSINO MEDIO,ISABELFERREIRASILVAABELINHA,MOGI DAS CRUZES,1.32,2018,URBANA,-46.20323181,-23.55421066
923916,MARCOS ANTONIO COSTA PROFESSOR,ENSINO MEDIO,MARCOSANTONIOCOSTA,LESTE 3,1.32,2018,URBANA,-46.44316101,-23.63068962
5320,PRISCILIANA DUARTE DE ALMEIDA DONA,ENSINO MEDIO,PRISCILIANADUARTEALMEIDA,SUL 3,1.31,2018,URBANA,-46.73199844,-23.82679939
6506,HAROLDO VELOSO BRIGADEIRO,ENSINO MEDIO,HAROLDOVELOSO,GUARULHOS NORTE,1.31,2018,URBANA,-46.4711,-23.4167
30016,VANIOLE DIONYSIO MARQUES PAVAN PROFA,ENSINO MEDIO,VANIOLEDIONYSIOMARQUESPAVANA,ARACATUBA,1.31,2018,URBANA,-50.45930099,-21.1868
33406,ALCYR DA ROSA LIMA PROF,ENSINO MEDIO,ALCYRROSALIMA,MARILIA,1.31,2018,URBANA,-49.6528,-22.2247
412181,JARDIM ORESTES LOPES DE CAMARGO,ENSINO MEDIO,JARDIMORESTESLOSCAMARGO,RIBEIRAO PRETO,1.31,2018,URBANA,-47.82986069,-21.12210083
5236,MARIA PECCIOLI GIANNASI PROFESSORA,ENSINO MEDIO,MARIACCIOLIGIANNASIA,SUL 2,1.3,2018,URBANA,-46.75188828,-23.6805191
40685,EDUARDO VAZ DOUTOR,ENSINO MEDIO,EDUARDOVAZ,TABOAO DA SERRA,1.3,2018,URBANA,-46.84859848,-23.64525986
11575,MARCILIO DIAS,ENSINO MEDIO,MARCILIODIAS,SANTOS,1.29,2018,URBANA,-46.30120087,-23.93860054
48896,IVONE DA SILVA DE OLIVEIRA PROFESSORA,ENSINO MEDIO,IVONESILVAOLIVEIRAA,ITAQUAQUECETUBA,1.29,2018,URBANA,-46.34798813,-23.51948929
37618,ALVARO DE SOUZA LIMA DOUTOR,ENSINO MEDIO,ALVAROSOUZALIMA,CENTRO SUL,1.28,2018,URBANA,-46.61228943,-23.65307999
285785,REPUBLICA DA VENEZUELA II,ENSINO MEDIO,REPUBLICAVENEZUELAII,GUARULHOS SUL,1.28,2018,URBANA,-46.43991089,-23.46175957
924490,JOAQUIN SUAREZ,ENSINO MEDIO,JOAQUINSUAREZ,LESTE 4,1.28,2018,URBANA,-46.48529816,-23.61759949
925457,JOSE DE SAN MARTIN,ENSINO MEDIO,JOSESANMARTIN,LESTE 1,1.28,2018,URBANA,-46.45534979,-23.49175996
2811,SILVA PRADO DEPUTADO,ENSINO MEDIO,SILVAPRADO,LESTE 1,1.27,2018,URBANA,-46.50326157,-23.51565933
924763,REPUBLICA ARGENTINA,ENSINO MEDIO,REPUBLICAARGENTINA,NORTE 1,1.27,2018,URBANA,-46.73276901,-23.44409943
925482,ZILTON BICUDO PROF,ENSINO MEDIO,ZILTONBICUDO,CAIEIRAS,1.27,2018,URBANA,-46.70700073,-23.29879951
1348,JOSE DO AMARAL MELLO PROF,ENSINO MEDIO,JOSEAMARALMELLO,NORTE 2,1.26,2018,URBANA,-46.57320023,-23.45159912
37436,ALMEIDA JUNIOR PROFESSOR,ENSINO MEDIO,ALMEIDA,CENTRO OESTE,1.26,2018,URBANA,-46.74969864,-23.58270073
901313,ANTONIO JOSE PERES MARQUES PROF,ENSINO MEDIO,ANTONIOJOSERESMARQUES,MOGI MIRIM,1.26,2018,URBANA,-46.93520914,-22.44246175
912487,JOSE LEME LOPES DOUTOR,ENSINO MEDIO,JOSELEMELOS,GUARULHOS NORTE,1.26,2018,URBANA,-46.40518188,-23.36657906
5034,MARTINS PENA,ENSINO MEDIO,MARTINSNA,SUL 1,1.25,2018,URBANA,-46.65607071,-23.66773033
10546,JARDIM SANTA ANGELA,ENSINO MEDIO,JARDIMSANTAANGELA,CARAPICUIBA,1.25,2018,URBANA,-46.82003403,-23.58624649
46224,PEDRO MOREIRA MATOS PROF,ENSINO MEDIO,OMOREIRAMATOS,LESTE 2,1.25,2018,URBANA,-46.44845963,-23.49057007
36705,HONORIO MONTEIRO DOUTOR,ENSINO MEDIO,HONORIOMONTEIRO,SUL 2,1.24,2018,URBANA,-46.78953934,-23.73587036
3116,APPARECIDA RAHAL PROFESSORA,ENSINO MEDIO,APPARECIDARAHALA,LESTE 1,1.23,2018,URBANA,-46.45605087,-23.54965019
43990,CICERO ANTONIO DE SA RAMALHO PROFESSOR,ENSINO MEDIO,CICEROANTONIOSARAMALHO,ITAQUAQUECETUBA,1.23,2018,URBANA,-46.36999893,-23.48999977
921439,PAULO DA COSTA PAN CHACON PROFESSOR,ENSINO MEDIO,PAULOCOSTAPANCHACON,ITAPEVI,1.23,2018,URBANA,-46.9479599,-23.55455017
925470,MARIA HELENA MARDEGAN SCABELLO PROFESSORA,ENSINO MEDIO,MARIAHELENAMARDEGANSCABELLOA,CARAPICUIBA,1.23,2018,URBANA,-46.83656629,-23.56650489
38726,TARSILA DO AMARAL,ENSINO MEDIO,TARSILAAMARAL,OSASCO,1.22,2018,URBANA,-46.81167984,-23.55654907
44106,BENEDICTO MONTENEGRO PROFESSOR DOUTOR,ENSINO MEDIO,BENEDICTOMONTENEGRO,JAU,1.22,2018,URBANA,-48.54497147,-22.31549072
