CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
902664,ROSA PAVONE PIMONT DOUTORA,ANOS INICIAIS,ROSAPAVONEPIMONTA,SUL 2,3.61,2017,URBANA,-46.76026149,-23.68210622
14783,JOAO BATISTA DE CAMARGO BARROS CEL,ANOS INICIAIS,JOAOBATISTACAMARGOBARROS,BOTUCATU,3.6,2017,URBANA,-46.50569916,-23.62520027
902792,JULIETA FARAO PROFA,ANOS INICIAIS,JULIETAFARAOA,LESTE 4,3.6,2017,URBANA,-46.41022873,-23.48727989
37357,HENRIQUE SMITH BAYMA DR,ANOS INICIAIS,HENRIQUESMITHBAYMA,LESTE 2,3.59,2017,URBANA,-46.29146667,-23.51231902
916900,YOLANDA BASSI PROFESSORA,ANOS INICIAIS,YOLANDABASSIA,SUZANO,3.59,2017,URBANA,-46.68471909,-23.78644943
5393,JUVENTINA MARCONDES DOMINGUES DE CASTRO PROFA,ANOS INICIAIS,JUVENTINAMARCONDESINGUESCASTROA,SUL 3,3.58,2017,URBANA,-49.77149963,-21.6576004
47557,OCTACILIO DE OLIVEIRA PADRE,ANOS INICIAIS,OCTACILIOOLIVEIRAPAE,LINS,3.57,2017,URBANA,-47.85456848,-21.20148087
911306,ROSANGELA BASILE PROFESSORA,ANOS INICIAIS,ROSANGELABASILEA,RIBEIRAO PRETO,3.57,2017,URBANA,-46.3993187,-23.53244019
906165,CLOVIS RENE CALABREZ PROF,ANOS INICIAIS,CLOVISRENECALABREZ,LESTE 2,3.56,2017,URBANA,-46.46709061,-23.49007988
902822,MARIA JOVITA,ANOS INICIAIS,MARIAJOVITA,LESTE 1,3.55,2017,URBANA,-46.29179478,-23.56021631
902949,ALICE ROMANOS PROFESSORA,ANOS INICIAIS,ALICEROMANOSA,SUZANO,3.55,2017,URBANA,-46.41841888,-23.53764915
923515,MIGUEL HIDALGO,ANOS INICIAIS,MIGUELHIDALGO,LESTE 2,3.55,2017,URBANA,-46.6405,-23.8782
924817,RENATA MENEZES DOS SANTOS PROFESSORA,ANOS INICIAIS,RENATAMENEZESDOSSANTOSA,SUL 3,3.55,2017,URBANA,-46.41970062,-23.58209991
433482,JARDIM PEDRA BRANCA,ANOS INICIAIS,JARDIMABRANCA,LESTE 3,3.54,2017,URBANA,-47.39030075,-22.37680054
901052,VICENTE CASALE PADOVANI PROFESSOR,ANOS INICIAIS,VICENTECASALEPADOVANI,PIRASSUNUNGA,3.54,2017,RURAL,-48.91439056,-24.38054085
41439,OSWALDINA SANTOS PROFA,ANOS INICIAIS,OSWALDINASANTOSA,APIAI,3.52,2017,URBANA,-46.01924896,-23.31570053
925901,HELIA DIVINO DE SOUZA PROFA,ANOS INICIAIS,HELIADIVINOSOUZAA,JACAREI,3.51,2017,URBANA,-50.00970078,-21.65800095
26141,HUGO GAMBETTI PROF,ANOS INICIAIS,HUGOGAMBETTI,LINS,3.5,2017,URBANA,-46.61228943,-23.65307999
37618,ALVARO DE SOUZA LIMA DOUTOR,ANOS INICIAIS,ALVAROSOUZALIMA,CENTRO SUL,3.48,2017,URBANA,-47.1427,-22.8335
564990,VILA OLIMPIA,ANOS INICIAIS,VILAOLIMPIA,CAMPINAS LESTE,3.48,2017,URBANA,-48.98688889,-22.3216095
917655,JOAO SIMOES NETTO PROF,ANOS INICIAIS,JOAOSIMOESNETTO,BAURU,3.48,2017,URBANA,-46.39284897,-23.58300018
926048,BARRO BRANCO II,ANOS INICIAIS,BARROBRANCOII,LESTE 3,3.47,2017,URBANA,-46.82003403,-23.58624649
10546,JARDIM SANTA ANGELA,ANOS INICIAIS,JARDIMSANTAANGELA,CARAPICUIBA,3.46,2017,URBANA,-46.2463252,-23.697029
40496,TADAO SAKAI VEREADOR,ANOS INICIAIS,TADAOSAKAI,MOGI DAS CRUZES,3.46,2017,URBANA,-47.83237839,-21.18608093
23875,JOSE LIMA PEDREIRA DE FREITAS PROFESSORA,ANOS INICIAIS,JOSELIMAEIRAFREITASA,RIBEIRAO PRETO,3.44,2017,URBANA,-47.13356018,-22.93709946
923655,SAO JUDAS TADEU,ANOS INICIAIS,SAOJUDASTADEU,CAMPINAS OESTE,3.44,2017,URBANA,-47.07909012,-22.95396042
430705,JARDIM ICARAI,ANOS INICIAIS,JARDIMICARAI,CAMPINAS OESTE,3.43,2017,URBANA,-47.84617996,-21.14603996
566780,JARDIM DR PAULO GOMES ROMEO,ANOS INICIAIS,JARDIMPAULOGOMESROMEO,RIBEIRAO PRETO,3.42,2017,URBANA,-46.5041008,-23.60549927
902226,SHIRO KYONO DEPUTADO,ANOS INICIAIS,SHIROKYONO,LESTE 4,3.42,2017,URBANA,-46.75577927,-23.64045906
40997,CLOVIS DE OLIVEIRA PROFESSOR DOUTOR,ANOS INICIAIS,CLOVISOLIVEIRA,SUL 1,3.41,2017,URBANA,-46.46450043,-23.65699959
48483,ULISSES VICTOR GERVASIO PROFESSOR,ANOS INICIAIS,ULISSESVICTORGERVASIO,MAUA,3.41,2017,URBANA,-46.83420181,-23.55599976
9738,HADLA FERES PROFESSORA,ANOS INICIAIS,HADLAFERESA,CARAPICUIBA,3.38,2017,URBANA,-49.05335999,-22.35153961
25434,LUIZ BRAGA PROF,ANOS INICIAIS,LUIZBRAGA,BAURU,3.38,2017,URBANA,-46.26076889,-23.97960091
11447,JACINTO DO AMARAL NARDUCCI PROF,ANOS INICIAIS,JACINTOAMARALNARDUCCI,SANTOS,3.36,2017,URBANA,-49.05023603,-22.30467619
49657,JOAO MARINGONI,ANOS INICIAIS,JOAOMARINGONI,BAURU,3.36,2017,URBANA,-46.83849335,-23.5147953
9672,JOSUE MATTOS DE AGUIAR,ANOS INICIAIS,JOSUEMATTOSAGUIAR,CARAPICUIBA,3.35,2017,URBANA,-47.80136108,-21.11413956
905811,BAUDILIO BIAGI,ANOS INICIAIS,BAUDILIOBIAGI,RIBEIRAO PRETO,3.31,2017,URBANA,-46.68560028,-23.4538002
292,DALILA DE ANDRADE COSTA PROFESSORA,ANOS INICIAIS,DALILAANADECOSTAA,NORTE 1,3.3,2017,URBANA,-46.31578827,-23.62374115
902937,ANDERSON DA SILVA SOARES,ANOS INICIAIS,ANDERSONSILVASOARES,SUZANO,3.3,2017,URBANA,-46.6967,-23.447
36444,GENESIO DE ALMEIDA MOURA DOUTOR,ANOS INICIAIS,GENESIOALMEIDAMOURA,NORTE 1,3.29,2017,URBANA,-46.4978981,-23.70980072
916985,EDEVALDO PERASSI PROFESSOR,ANOS INICIAIS,EDEVALDORASSI,SANTO ANDRE,3.29,2017,RURAL,-48.93067932,-24.46565056
912013,JULIA RIBEIRO BRETAS PROFA,ANOS INICIAIS,JULIARIBEIROBRETASA,APIAI,3.28,2017,URBANA,-46.23691177,-23.97794914
906931,MANOEL JOSE DA CRUZ PASTOR,ANOS INICIAIS,MANOELJOSECRUZ,SANTOS,3.27,2017,URBANA,-47.4353981,-23.52389908
903255,IDA YOLANDA LANZONI DE BARROS PROFESSORA,ANOS INICIAIS,IDAYOLANDALANZONIBARROSA,SOROCABA,3.25,2017,URBANA,-46.63021851,-23.56509018
38143,CAETANO DE CAMPOS,ANOS INICIAIS,CAETANOCAMPOS,CENTRO SUL,3.24,2017,URBANA,-47.1145401,-23.03750038
561411,JARDIM MARISA,ANOS INICIAIS,JARDIMMARISA,CAMPINAS OESTE,3.23,2017,URBANA,-46.69852066,-23.32509995
50436,PARQUE VITORIA IV,ANOS INICIAIS,PARQUEVITORIAIV,CAIEIRAS,3.22,2017,URBANA,-47.82329941,-21.14182091
49612,WALTER PAIVA PROFESSOR,ANOS INICIAIS,WALTERPAIVA,RIBEIRAO PRETO,3.21,2017,URBANA,-46.41944885,-23.59464073
284324,BELIZE,ANOS INICIAIS,BELIZE,LESTE 3,3.2,2017,URBANA,-46.3187,-23.4955
921087,JACQUES YVES COUSTEAU COMANDANTE,ANOS INICIAIS,JACQUESYVESCOUSTEAUCOMANDANTE,SUZANO,3.2,2017,URBANA,-46.96717469,-22.87765552
18272,THOMAS ALVES DOUTOR,ANOS INICIAIS,THOMASALVES,CAMPINAS LESTE,3.18,2017,URBANA,-49.43700027,-21.66550064
26300,WOLNEY RADIGHIERI PROF,ANOS INICIAIS,WOLNEYRADIGHIERI,LINS,3.17,2017,URBANA,-46.84451294,-23.5349102
38568,ODETTE ALGODOAL LANZARA PROFESSORA,ANOS INICIAIS,ODETTEALGODOALLANZARAA,CARAPICUIBA,3.11,2017,URBANA,-47.85663986,-21.20384979
576499,JARDIM MONTE CARLO,ANOS INICIAIS,JARDIMMONTECARLO,RIBEIRAO PRETO,3.1,2017,URBANA,-46.45166016,-23.60219002
916730,BRENNO ROSSI MAESTRO,ANOS INICIAIS,BRENNOROSSIMAESTRO,LESTE 3,3.09,2017,URBANA,-46.79233932,-23.70952034
41786,JOSEPHINA CINTRA DAMIAO PROFESSORA,ANOS INICIAIS,JOSEPHINACINTRADAMIAOA,SUL 2,3.05,2017,URBANA,-46.45808029,-23.48442078
283885,HELIO HELENE,ANOS INICIAIS,HELIOHELENE,LESTE 2,3.04,2017,URBANA,-47.1988678,-22.94911957
461635,JARDIM SANTA CLARA,ANOS INICIAIS,JARDIMSANTACLARA,CAMPINAS OESTE,3.01,2017,URBANA,-46.3373909,-23.93824959
38805,JOAO OCTAVIO DOS SANTOS,ANOS INICIAIS,JOAOOCTAVIODOSSANTOS,SANTOS,2.99,2017,URBANA,-48.84090042,-24.5251503
38878,JOAO PEDRO DO NASCIMENTO PROF,ANOS INICIAIS,JOAOONASCIMENTO,APIAI,2.99,2017,URBANA,-47.15628052,-22.93489075
924933,GLORIA APARECIDA ROSA VIANA PROFESSORA,ANOS INICIAIS,GLORIAAPARECIDAROSAVIANAA,CAMPINAS OESTE,2.98,2017,URBANA,-46.76060104,-22.20140076
41506,ABELARDO CESAR DOUTOR,ANOS INICIAIS,ABELARDOCESAR,SAO JOAO DA BOA VISTA,2.97,2017,URBANA,-47.19713974,-22.96608925
432842,ANTONIO CARLOS LEHMAN,ANOS INICIAIS,ANTONIOCARLOSLEHMAN,CAMPINAS OESTE,2.94,2017,URBANA,-46.67031166,-23.81557239
901799,HERMINIO SACCHETTA,ANOS INICIAIS,HERMINIOSACCHETTA,SUL 3,2.89,2017,URBANA,-46.30459976,-23.94669914
11551,PHILOMENA CARDOSO DE OLIVEIRA PROFESSORA,ANOS INICIAIS,PHILOMENACARDOSOOLIVEIRAA,SANTOS,2.84,2017,URBANA,-47.10689926,-22.84639931
563146,VILA ESPERANCA,ANOS INICIAIS,VILAESRANCA,CAMPINAS LESTE,2.74,2017,URBANA,-46.43320847,-23.49452972
3001,DARIO DE QUEIROZ PROF,ANOS INICIAIS,DARIOQUEIROZ,LESTE 2,2.7,2017,URBANA,-46.51036835,-23.6992054
39536,JULIO PIGNATARI DOUTOR,ANOS INICIAIS,JULIOPIGNATARI,SANTO ANDRE,2.63,2017,URBANA,-46.28403854,-23.97579193
901374,LUIZ BENEDITINO FERREIRA,ANOS INICIAIS,LUIZBENEDITINOFERREIRA,SANTOS,2.58,2017,URBANA,-49.10956955,-22.30683136
25239,AYRTON BUSCH PROF,ANOS INICIAIS,AYRTONBUSCH,BAURU,2.31,2017,URBANA,-46.30207062,-23.99670029
11496,NOSSA SENHORA DOS NAVEGANTES,ANOS INICIAIS,NOSSAHORADOSNAVEGANTES,SANTOS,2.19,2017,,,
