CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
924039,CLAUDINEI GARCIA PROFESSOR,ANOS FINAIS,CLAUDINEIGARCIA,OSASCO,3.06,2017,URBANA,-46.76583099,-23.51209068
924611,ARY BOCUHY PROF,ANOS FINAIS,ARYBOCUHY,ARACATUBA,3.06,2017,URBANA,-50.39965057,-21.21482086
6154,ROBERTO ALVES DOS SANTOS PROFESSOR,ANOS FINAIS,ROBERTOALVESDOSSANTOS,GUARULHOS NORTE,3.05,2017,URBANA,-46.5052,-23.4485
6555,MARIA SANTOS BAIRAO PROFA,ANOS FINAIS,MARIASANTOSBAIRAOA,JACAREI,3.05,2017,URBANA,-46.23109818,-23.32449913
7821,MIRNA LOIDE CORREIA FERLE PROFESSORA,ANOS FINAIS,MIRNALOIDECORREIAFERLEA,MAUA,3.05,2017,URBANA,-46.42346954,-23.67020035
8187,JOSE CARLOS ANTUNES PROFESSOR,ANOS FINAIS,JOSECARLOSANTUNES,SANTO ANDRE,3.05,2017,URBANA,-46.5058187,-23.6941465
10236,REYNALDO DO NASCIMENTO FALLEIROS DOUTOR,ANOS FINAIS,REYNALSCIMENTOFALLEIROS,TABOAO DA SERRA,3.05,2017,URBANA,-46.79809952,-23.63920021
10327,JULIA DE CASTRO CARNEIRO,ANOS FINAIS,JULIACASTROCARNEIRO,ITAPECERICA DA SERRA,3.05,2017,URBANA,-46.80680847,-23.75678062
13328,MARIA FERREIRA SONNEWEND PROFESSORA,ANOS FINAIS,MARIAFERREIRASONNEWENDA,SAO JOSE DOS CAMPOS,3.05,2017,URBANA,-45.83803411,-22.95656301
13584,PEDRO MAZZA PROFESSOR,ANOS FINAIS,OMAZZA,SAO JOSE DOS CAMPOS,3.05,2017,URBANA,-45.85739136,-23.20170975
