CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
30659,TEREZA VALVERDE CARDOSO TIRAPELE PROFA,ANOS FINAIS,TEREZAVALDECARDOSOTIRALEA,VOTUPORANGA,5.35,2018,URBANA,-50.18933868,-20.79838943
48562,IZABEL DE ALMEIDA MARIN PROFESSORA,ANOS FINAIS,IZABELALMEIDAMARINA,BIRIGUI,5.34,2018,URBANA,-50.35620117,-21.29829979
28848,VOLUNTARIOS DE 32,ANOS FINAIS,VOLUNTARIOS32,SAO JOSE DO RIO PRETO,5.33,2018,URBANA,-49.39184189,-20.80023003
16779,JOSE ERMIRIO DE MORAES SENADOR,ANOS FINAIS,JOSEERMIRIOMORAES,VOTORANTIM,5.3,2018,URBANA,-47.4411,-23.5533
45287,ROGERIO LAZARO TOCCHETON PROF,ANOS FINAIS,ROGERIOLAZAROTOCCHETON,ITU,5.29,2018,URBANA,-47.27968979,-23.27005005
49448,EDINALDO APARECIDO SALLES ESTUDANTE,ANOS FINAIS,EDINALDOAPARECIDOSALLESESTUDANTE,BRAGANCA PAULISTA,5.29,2018,URBANA,-46.56840334,-23.12069218
20096,ANTONIO PERCHES LORDELLO PROFESSORA,ANOS FINAIS,ANTONIORCHESLORDELLOA,LIMEIRA,5.24,2018,URBANA,-47.42459869,-22.56049919
18843,HELIO CERQUEIRA LEITE PROFESSOR,ANOS FINAIS,HELIOCERQUEIRALEITE,CAPIVARI,5.23,2018,URBANA,-47.20082092,-23.0905304
9234,LAURO GOMES DE ALMEIDA,ANOS FINAIS,LAUROGOMESALMEIDA,SAO BERNARDO DO CAMPO,5.22,2018,URBANA,-46.56880188,-23.6529007
44180,YVETE GABRIEL ATIQUE PROFESSORA,ANOS FINAIS,YVETEGABRIELATIQUEA,SAO JOSE DO RIO PRETO,5.21,2018,URBANA,-49.40401077,-20.78829956
915075,BAIRRO BOA VISTA INTERVALES,ANOS FINAIS,BAIRROBOAVISTAINTERVALES,ITAPEVA,5.21,2018,RURAL,-48.42282104,-24.22649956
25082,JOAO CAETANO DA ROCHA PROF,ANOS FINAIS,JOAOCAETANOROCHA,TAQUARITINGA,5.2,2018,URBANA,-48.78622055,-21.44811058
43965,ELISIARIO MARTINS DE MELLO PROF,ANOS FINAIS,ELISIARIOMARTINSMELLO,ITAPETININGA,5.2,2018,URBANA,-48.0752,-23.5835
923874,ELIANA ANDRES DE ALMEIDA SOUZA PROFESSORA,ANOS FINAIS,ELIANAANESALMEIDASOUZAA,ITAPEVI,5.2,2018,URBANA,-46.93889999,-23.54339027
20795,MARIA JANUARIA VAZ TUCCORI PROFESSORA,ANOS FINAIS,MARIAJANUARIAVAZTUCCORIA,CAPIVARI,5.19,2018,URBANA,-47.5041008,-23.00979996
16366,ESCOLASTICA ROSA DE ALMEIDA PROFESSORA,ANOS FINAIS,ESCOLASTICAROSAALMEIDAA,SOROCABA,5.18,2018,URBANA,-47.43597031,-23.50103951
21027,JOSE ROMAO PROFESSOR,ANOS FINAIS,JOSEROMAO,PIRACICABA,5.17,2018,URBANA,-47.65665054,-22.71101952
30612,DECIO PRATA PREFEITO,ANOS FINAIS,DECIOPRATA,VOTUPORANGA,5.17,2018,URBANA,-50.15000916,-20.67827034
23176,MARIO D ELIA,ANOS FINAIS,MARIODELIA,FRANCA,5.16,2018,URBANA,-47.40726852,-20.54615021
27522,NOVA LUZITANIA,ANOS FINAIS,NOVALUZITANIA,VOTUPORANGA,5.14,2018,URBANA,-50.26269913,-20.85500908
3463,REINALDO RIBEIRO DA SILVA DOUTOR,ANOS FINAIS,REINALDORIBEIROSILVA,CENTRO OESTE,5.12,2018,URBANA,-46.721241,-23.51190376
18508,LUIZ GONZAGA DA COSTA PROFESSOR,ANOS FINAIS,LUIZGONZAGACOSTA,CAMPINAS OESTE,5.12,2018,URBANA,-47.10263824,-22.95619965
27133,FRANCISCO MOLINA MOLINA ESCOLA ESTADUAL,ANOS FINAIS,FRANCISCOMOLINAMOLINAESCOLAESTADUAL,JALES,5.12,2018,URBANA,-50.68865967,-20.24444008
926097,BAIRRO SERRA DO INDAIA,ANOS FINAIS,BAIRROSERRAINDAIA,GUARATINGUETA,5.12,2018,URBANA,-47.39899826,-20.53820038
22986,HOMERO ALVES,ANOS FINAIS,HOMEROALVES,FRANCA,5.11,2018,URBANA,-46.4297,-23.7236
41233,MARIO ALEXANDRE FARO NIERI,ANOS FINAIS,MARIOALEXANEFARONIERI,MAUA,5.11,2018,URBANA,-46.6190605,-23.5911863
4510,TEOTONIO ALVES PEREIRA,ANOS FINAIS,TEOTONIOALVESREIRA,CENTRO SUL,5.1,2018,URBANA,-46.54085159,-23.04095078
42584,JOSE PIRES ALVIM,ANOS FINAIS,JOSEPIRESALVIM,BRAGANCA PAULISTA,5.1,2018,URBANA,-48.25992966,-23.10260963
495311,NAERSON MIRANDA PROFESSOR,ANOS FINAIS,NAERSONMIRANDA,BOTUCATU,5.1,2018,URBANA,-48.35742286,-21.59489927
24958,CHLORITA DE OLIVEIRA PENTEADO MARTINS PROFA,ANOS FINAIS,CHLORITAOLIVEIRANTEADOMARTINSA,ARARAQUARA,5.09,2018,URBANA,-47.19739914,-22.81870079
42547,ZORAIDE PROENCA KAYSEL PROFESSORA,ANOS FINAIS,ZORAIDEENCAKAYSELA,SUMARE,5.09,2018,URBANA,-45.99468994,-23.3165493
127292,AMANCIA DIAS SAMPAIO PROFA,ANOS FINAIS,AMANCIADIASSAMPAIOA,JACAREI,5.09,2018,URBANA,-47.2268454,-23.1211289
920666,JOSE DE CAMPOS PROFESSOR,ANOS FINAIS,JOSECAMPOS,CAPIVARI,5.09,2018,URBANA,-47.34091953,-23.69100316
15970,LURDES PENNA CARMELO PROFESSORA,ANOS FINAIS,LURDESNNACARMELOA,SAO ROQUE,5.08,2018,URBANA,-49.49420166,-21.34003067
27960,MARIA CARDOSO CASTILHO,ANOS FINAIS,MARIACARDOSOCASTILHO,JOSE BONIFACIO,5.07,2018,URBANA,-47.59731674,-22.7716465
48324,ADOLPHO CARVALHO PROFESSOR,ANOS FINAIS,ADOLPHOCARVALHO,PIRACICABA,5.07,2018,URBANA,-45.88159943,-23.20630074
13869,JOSE MARIOTTO FERREIRA MAJOR AVIADOR,ANOS FINAIS,JOSEMARIOTTOFERREIRAMAJORAVIADOR,SAO JOSE DOS CAMPOS,5.06,2018,,,
