CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
26136,ALFREDO PUJOL DR,ANOS FINAIS,ALFREDOPUJOL,BAURU,8.31,2017,URBANA,-49.50374985,-22.00691986
29269,ARTHUR FRANCISCO ANDRIGHETTI,ANOS FINAIS,ARTHURFRANCISCOANIGHETTI,VOTUPORANGA,8.13,2017,URBANA,-50.03892136,-20.02893066
24909,ANIBAL DO PRADO E SILVA PROF,ANOS FINAIS,ANIBALPRADOSILVA,TAQUARITINGA,8.06,2017,URBANA,-48.49,-21.402
28022,NARCISO BERTOLINO CAPITAO,ANOS FINAIS,NARCISOBERTOLINO,BARRETOS,7.77,2017,URBANA,-48.91556931,-20.7342205
25094,PEDRO MASCARI,ANOS FINAIS,OMASCARI,TAQUARITINGA,7.69,2017,URBANA,-48.6891,-21.5183
25100,ANTONIO COMAR VEREADOR,ANOS FINAIS,ANTONIOCOMAR,TAQUARITINGA,7.17,2017,URBANA,-48.39357376,-21.52144814
26487,MARIA ANGELICA MARCONDES PROFA,ANOS FINAIS,MARIAANGELICAMARCONDESA,BAURU,6.72,2017,URBANA,-49.45640182,-21.99580002
20734,ADEMAR VIEIRA PISCO,ANOS FINAIS,ADEMARVIEIRAPISCO,PIRACICABA,6.4,2017,URBANA,-48.16059875,-22.56777
49712,DALVA VIEIRA ITAVO PROFESSORA,ANOS FINAIS,DALVAVIEIRAITAVOA,BARRETOS,6.24,2017,URBANA,-48.88911057,-20.74173927
32979,SANTO HINO,ANOS FINAIS,SANTOHINO,ASSIS,6.11,2017,URBANA,-50.42359574,-22.90269272
27133,FRANCISCO MOLINA MOLINA ESCOLA ESTADUAL,ANOS FINAIS,FRANCISCOMOLINAMOLINAESCOLAESTADUAL,JALES,6.1,2017,URBANA,-50.68865967,-20.24444008
25012,JOEL MIRANDA CAPITAO,ANOS FINAIS,JOELMIRANDA,TAQUARITINGA,6.09,2017,URBANA,-48.39110947,-21.46740913
23589,SALVADOR GOGLIANO JUNIOR PROF,ANOS FINAIS,SALVADORGOGLIANO,TAQUARITINGA,6.01,2017,URBANA,-48.63031006,-21.17602921
26897,AFONSO CAFARO,ANOS FINAIS,AFONSOCAFARO,FERNANDOPOLIS,5.87,2017,URBANA,-50.24964523,-20.29331589
21180,SAMUEL DE CASTRO NEVES DOUTOR,ANOS FINAIS,SAMUELCASTRONEVES,PIRACICABA,5.78,2017,URBANA,-47.73817825,-22.62155914
297380,ASSENTAMENTO SANTA ZELIA,ANOS FINAIS,ASTAMENTOSANTAZELIA,MIRANTE DO PARANAPANEMA,5.78,2017,RURAL,-52.42435074,-22.37401009
48379,CARMELA MORANO PREVIDELLI PROFA,ANOS FINAIS,CARMELAMORANOPIDELLIA,TAQUARITINGA,5.74,2017,URBANA,-48.5102005,-21.42429924
22573,ADELIA FRASCINO DONA,ANOS FINAIS,ADELIAFRASCINO,SERTAOZINHO,5.72,2017,URBANA,-48.11822891,-20.95815341
29002,SARAH ARNOLDI BARBOSA PROFA,ANOS FINAIS,SARAHARNOLDIBARBOSAA,VOTUPORANGA,5.67,2017,URBANA,-49.97204971,-20.41455078
915075,BAIRRO BOA VISTA INTERVALES,ANOS FINAIS,BAIRROBOAVISTAINTERVALES,ITAPEVA,5.67,2017,RURAL,-48.42282104,-24.22649956
45408,ISMENIA MONTEIRO DE OLIVEIRA PROFESSORA,ANOS FINAIS,ISMENIAMONTEIROOLIVEIRAA,PINDAMONHANGABA,5.66,2017,URBANA,-45.44390106,-22.91760063
21556,CAROLINA AUGUSTA SERAPHIM PROFESSORA,ANOS FINAIS,CAROLINAAUGUSTASERAPHIMA,LIMEIRA,5.64,2017,URBANA,-47.55505371,-22.40016556
3463,REINALDO RIBEIRO DA SILVA DOUTOR,ANOS FINAIS,REINALDORIBEIROSILVA,CENTRO OESTE,5.61,2017,URBANA,-46.721241,-23.51190376
907467,AUGUSTO DE SOUZA SARDINHA,ANOS FINAIS,AUGUSTOSOUZASARDINHA,PIRASSUNUNGA,5.61,2017,RURAL,-47.2908287,-22.10676003
11782,SUETONIO BITTENCOURT JUNIOR PROFESSOR,ANOS FINAIS,SUETONIOBITTENCOURT,SANTOS,5.6,2017,URBANA,-46.30139923,-23.97171974
33674,GABRIEL MONTEIRO DA SILVA,ANOS FINAIS,GABRIELMONTEIROSILVA,MARILIA,5.59,2017,URBANA,-49.95439911,-22.2159996
9313,RUDGE RAMOS,ANOS FINAIS,RUDGERAMOS,SAO BERNARDO DO CAMPO,5.58,2017,URBANA,-46.56671143,-23.66750908
921836,SONIA APARECIDA MAXIMIANO BUENO PROFA,ANOS FINAIS,SONIAAPARECIDAMAXIMIANOBUENOA,MOGI MIRIM,5.58,2017,URBANA,-46.9416,-22.3942
28599,OSCAR SALGADO BUENO PROFESSOR,ANOS FINAIS,OSCARSALGADOBUENO,SAO JOSE DO RIO PRETO,5.56,2017,URBANA,-49.36676889,-20.81737376
41257,FAUSTINA PINHEIRO SILVA PROFESSORA,ANOS FINAIS,FAUSTINAPINHEIROSILVAA,SAO BERNARDO DO CAMPO,5.56,2017,URBANA,-46.56620026,-23.74290085
27546,JOSE FLORENCIO DO AMARAL,ANOS FINAIS,JOSEFLORENCIOAMARAL,VOTUPORANGA,5.53,2017,URBANA,-50.08992004,-20.84991074
31306,GERALDO PECORARI PROF,ANOS FINAIS,GERALDOCORARI,ADAMANTINA,5.53,2017,URBANA,-51.43960953,-21.5152607
497812,JARDIM DOS CISNES,ANOS FINAIS,JARDIMDOSCISNES,PINDAMONHANGABA,5.53,2017,URBANA,-45.73557103,-22.69779801
24302,TEOFILO SIQUEIRA,ANOS FINAIS,TEOFILOSIQUEIRA,RIBEIRAO PRETO,5.52,2017,URBANA,-47.36185074,-21.47838974
1788,OLGA BENATTI PROFESSORA,ANOS FINAIS,OLGABENATTIA,CENTRO SUL,5.49,2017,URBANA,-46.57995807,-23.59184297
21097,JOSE DE MELLO MORAES PROFESSOR,ANOS FINAIS,JOSEMELLOMORAES,PIRACICABA,5.49,2017,URBANA,-47.63684082,-22.71608925
27492,GENTILA GUIZZI PINATTI,ANOS FINAIS,GENTILAGUIZZIPINATTI,VOTUPORANGA,5.44,2017,URBANA,-49.9239006,-20.65699959
48324,ADOLPHO CARVALHO PROFESSOR,ANOS FINAIS,ADOLPHOCARVALHO,PIRACICABA,5.43,2017,URBANA,-47.59731674,-22.7716465
25136,VALENTIM GENTIL,ANOS FINAIS,VALENTIMGENTIL,TAQUARITINGA,5.41,2017,URBANA,-48.8104705,-21.59160998
24855,GASTAO LIBERAL PINTO DOM,ANOS FINAIS,GASTAOLIBERALPINTO,TAQUARITINGA,5.4,2017,URBANA,-49.07141113,-21.62142944
17115,ELISABETH STEAGALL PIRTOUSCHEG PROFA,ANOS FINAIS,ELISABETHSTEAGALLPIRTOUSCHEGA,AMERICANA,5.39,2017,URBANA,-47.36320114,-22.7534008
18843,HELIO CERQUEIRA LEITE PROFESSOR,ANOS FINAIS,HELIOCERQUEIRALEITE,CAPIVARI,5.38,2017,URBANA,-47.20082092,-23.0905304
