CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
34373,MARCOS RIBEIRO CORONEL,ENSINO MEDIO,MARCOSRIBEIRO,PIRAJU,4.26,2017,URBANA,-49.5112114,-23.39081955
13390,ALFREDO PUJOL DOUTOR,ENSINO MEDIO,ALFREDOPUJOL,PINDAMONHANGABA,4.25,2017,URBANA,-45.45859146,-22.92361069
903760,ANTONIETA GHIZINI LENHARE PROFA,ENSINO MEDIO,ANTONIETAGHIZINILENHAREA,AMERICANA,4.25,2017,URBANA,-47.3606987,-22.76409912
20163,GABRIEL POZZI PROFESSOR,ENSINO MEDIO,GABRIELPOZZI,LIMEIRA,4.23,2017,URBANA,-47.38399887,-22.5590992
21748,RAUL FERNANDES CHANCELER,ENSINO MEDIO,RAULFERNANDESCHANER,LIMEIRA,4.22,2017,URBANA,-47.56483078,-22.39481926
26864,MARILENE DE LURDES LISBOA SINGH PROFESSORA,ENSINO MEDIO,MARILENELURDESLISBOASINGHA,FERNANDOPOLIS,4.22,2017,URBANA,-50.34159088,-20.07510948
30211,ANTONIO KASSAWARA KATUTOK,ENSINO MEDIO,ANTONIOKASSAWARAKATUTOK,BIRIGUI,4.21,2017,URBANA,-50.55459976,-21.5326004
30659,TEREZA VALVERDE CARDOSO TIRAPELE PROFA,ENSINO MEDIO,TEREZAVALDECARDOSOTIRALEA,VOTUPORANGA,4.21,2017,URBANA,-50.18933868,-20.79838943
7560,THEREZINHA SARTORI PROFESSORA,ENSINO MEDIO,THEREZINHASARTORIA,MAUA,4.2,2017,URBANA,-46.46524099,-23.66953931
22913,ANGELO SCARABUCCI,ENSINO MEDIO,ANGELOSCARABUCCI,FRANCA,4.2,2017,URBANA,-47.38529968,-20.54450035
28927,JOSE FELICIO MIZIARA PROFESSOR,ENSINO MEDIO,JOSEFELICIOMIZIARA,SAO JOSE DO RIO PRETO,4.2,2017,URBANA,-49.39509964,-20.82909966
297380,ASSENTAMENTO SANTA ZELIA,ENSINO MEDIO,ASTAMENTOSANTAZELIA,MIRANTE DO PARANAPANEMA,4.2,2017,RURAL,-52.42435074,-22.37401009
923023,NICIA FABIOLA ZANUTTO GIRALDI PROFESSORA,ENSINO MEDIO,NICIAFABIOLAZANUTTOGIRALDIA,SERTAOZINHO,4.2,2017,URBANA,-47.977,-21.1463
30764,FRANCISCO SCHMIDT CEL,ENSINO MEDIO,FRANCISCOSCHMIDT,ANDRADINA,4.18,2017,URBANA,-51.10780683,-20.63774653
15957,LINO VIEIRA RUIVO,ENSINO MEDIO,LINOVIEIRARUIVO,SAO ROQUE,4.17,2017,RURAL,-47.2077,-23.7546
903127,MIQUELINA CARTOLANO PROFA,ENSINO MEDIO,MIQUELINACARTOLANOA,GUARATINGUETA,4.17,2017,URBANA,-45.09931183,-22.74160957
25773,ERASTO CASTANHO DE ANDRADE PROFESSOR,ENSINO MEDIO,ERASTOCASTANHOANADE,JAU,4.16,2017,URBANA,-48.80260086,-21.98360062
