CODIGO_CIE,ESCOLA,NIVEL_ENSINO,PRIMARY_KEY,SECONDARY_KEY,IDESP,ANO,ZONA,LONGITUDE,LATITUDE
907881,EXPEDICIONARIOS BRASILEIROS,ENSINO MEDIO,EXDICIONARIOSBRASILEIROS,RIBEIRAO PRETO,2.32,2017,URBANA,-47.76451492,-21.22469521
914733,FLAVIO LA SELVA PROFESSOR,ENSINO MEDIO,FLAVIOLASELVA,SUL 2,2.32,2017,URBANA,-46.76583099,-23.69177055
916024,ALTIMIRA PINKE PROFESSORA,ENSINO MEDIO,ALTIMIRAPINKEA,PIRASSUNUNGA,2.32,2017,URBANA,-47.36991119,-22.19412994
3530,ALARICO SILVEIRA DOUTOR,ENSINO MEDIO,ALARICOSILVEIRA,CENTRO,2.31,2017,URBANA,-46.6554718,-23.52843094
5162,ALBERTO CONTE PROFESSOR,ENSINO MEDIO,ALBERTOCONTE,SUL 1,2.31,2017,URBANA,-46.70714951,-23.64990997
5988,MARIA LEONI,ENSINO MEDIO,MARIALEONI,GUARULHOS NORTE,2.31,2017,URBANA,-46.52724075,-23.45409966
8722,INAH DE MELLO PROFESSORA,ENSINO MEDIO,INAHMELLOA,SANTO ANDRE,2.31,2017,URBANA,-46.51919937,-23.63929939
9830,REPUBLICA DO EQUADOR,ENSINO MEDIO,REPUBLICAEQUADOR,ITAPEVI,2.31,2017,URBANA,-46.88940048,-23.49119949
10315,IRACEMA BELLO ORICCHIO DOUTORA,ENSINO MEDIO,IRACEMABELLOORICCHIOA,TABOAO DA SERRA,2.31,2017,URBANA,-46.89987183,-23.64314079
12002,BENEDITO CALIXTO,ENSINO MEDIO,BENEDITOCALIXTO,SAO VICENTE,2.31,2017,URBANA,-46.78630066,-24.18280029
16809,DANIEL VERANO PROFESSOR,ENSINO MEDIO,DANIELANO,VOTORANTIM,2.31,2017,URBANA,-47.45349884,-23.54482079
16871,JOAO ROSA CORONEL,ENSINO MEDIO,JOAOROSA,VOTORANTIM,2.31,2017,URBANA,-47.50463104,-23.96200943
17851,JOAO DE MORAES GOES,ENSINO MEDIO,JOAOMORAESGOES,BRAGANCA PAULISTA,2.31,2017,URBANA,-46.3633,-23.0535
22925,SILVIO DE ALMEIDA,ENSINO MEDIO,SILVIOALMEIDA,RIBEIRAO PRETO,2.31,2017,URBANA,-47.59466171,-20.89863014
27418,ANTONIO TEIXEIRA DOS SANTOS,ENSINO MEDIO,ANTONIOTEIXEIRADOSSANTOS,JOSE BONIFACIO,2.31,2017,URBANA,-50.05112985,-21.05156276
28137,JOSE MARCELINO DE ALMEIDA,ENSINO MEDIO,JOSEMARINOALMEIDA,BARRETOS,2.31,2017,URBANA,-48.80411148,-20.81251907
32220,18 DE JUNHO,ENSINO MEDIO,18JUNHO,SANTO ANASTACIO,2.31,2017,URBANA,-52.10800934,-21.76872063
35518,BATISTA RENZI,ENSINO MEDIO,BATISTARENZI,SUZANO,2.31,2017,URBANA,-46.31150818,-23.55004501
37977,HELIO NEHRING PROFESSOR,ENSINO MEDIO,HELIONEHRING,PIRACICABA,2.31,2017,URBANA,-47.67641068,-22.74465942
42250,JOSE PINTO MARCONDES PESTANA PROFESSOR,ENSINO MEDIO,JOSEPINTOMARCONDESSTANA,PINDAMONHANGABA,2.31,2017,URBANA,-45.41152954,-22.94514084
79900,BERNARDO MURPHY PADRE,ENSINO MEDIO,BERNARDOMURPHYPAE,MOGI DAS CRUZES,2.31,2017,URBANA,-46.12258047,-23.51940659
434814,BRUNO FLORENZANO PROFESSOR,ENSINO MEDIO,BRUNOFLORENZANO,BRAGANCA PAULISTA,2.31,2017,URBANA,-46.46606827,-22.98394012
461295,RAIMUNDO SERAFIM DE LIMA INSPETOR,ENSINO MEDIO,RAIMUNDOSERAFIMLIMAINSTOR,SUL 2,2.31,2017,URBANA,-46.73597378,-23.66094989
579440,BAIRRO NOSSO TETO II,ENSINO MEDIO,BAIRRONOSSOTETOII,REGISTRO,2.31,2017,URBANA,-47.83419037,-24.51429939
904348,MARTINHO DA SILVA,ENSINO MEDIO,MARTINHOSILVA,SUL 2,2.31,2017,URBANA,-46.75983047,-23.67425919
907406,MARIA DE LOURDES CAMPOS FREIRE MARQUES PROFESSORA,ENSINO MEDIO,MARIALOURDESCAMPOSFREIREMARQUESA,CAMPINAS OESTE,2.31,2017,URBANA,-47.11328125,-22.96710014
913820,FRANCISCO VOCCIO,ENSINO MEDIO,FRANCISCOVOCCIO,NORTE 2,2.31,2017,URBANA,-46.64630127,-23.45619965
914459,MARGARIDA MAIA DE ALMEIDA VIEIRA PROFESSORA,ENSINO MEDIO,MARGARIDAMAIAALMEIDAVIEIRAA,TAUBATE,2.31,2017,URBANA,-45.71475983,-23.0699501
916808,JOSE RAUL POLETTO,ENSINO MEDIO,JOSERAULPOLETTO,SUL 2,2.31,2017,URBANA,-46.76524353,-23.68570518
923333,JOSEPHA PINTO CHIAVELLI PROFESSORA,ENSINO MEDIO,JOSEPHAPINTOCHIAVELLIA,ITAPEVI,2.31,2017,URBANA,-46.9006,-23.5313
930,HOMEM DE MELLO BARAO,ENSINO MEDIO,HOMEMMELLO,CENTRO,2.3,2017,URBANA,-46.62908936,-23.50016975
5538,SUZANA DIAS,ENSINO MEDIO,SUZANADIAS,CAIEIRAS,2.3,2017,URBANA,-46.87276077,-23.36137962
7341,NICEIA ALBARELLO FERRARI PROFESSORA,ENSINO MEDIO,NICEIAALBARELLOFERRARIA,DIADEMA,2.3,2017,URBANA,-46.6318,-23.6861
